STATION_FROM,STATION_TO,DISTANCE
35,105,2.7752
105,35,2.7752
35,106,2.4261
106,35,2.4261
35,107,2.4994
107,35,2.4994
35,108,1.7969000000000002
108,35,1.7969000000000002
35,109,2.6355
109,35,2.6355
35,110,1.3789
110,35,1.3789
35,111,2.572
111,35,2.572
35,112,2.7528
112,35,2.7528
35,113,3.3741999999999996
113,35,3.3741999999999996
35,114,3.7714000000000003
114,35,3.7714000000000003
35,115,2.8979
115,35,2.8979
35,116,1.7757
116,35,1.7757
35,117,3.7638000000000003
117,35,3.7638000000000003
36,37,1.1829
37,36,1.1829
36,38,2.626
38,36,2.626
36,39,1.1818
39,36,1.1818
36,40,2.6351999999999998
40,36,2.6351999999999998
36,41,1.4581
41,36,1.4581
36,42,2.9098
42,36,2.9098
36,43,2.4604
43,36,2.4604
36,44,3.1447
44,36,3.1447
36,45,2.3094
45,36,2.3094
36,47,0.9172
47,36,0.9172
36,48,2.376
48,36,2.376
36,49,2.2039
49,36,2.2039
36,50,3.0473000000000003
50,36,3.0473000000000003
36,51,1.158
51,36,1.158
36,52,1.2862
52,36,1.2862
36,53,1.2862
53,36,1.2862
36,54,1.8784
54,36,1.8784
36,55,1.4810999999999999
55,36,1.4810999999999999
36,56,1.3235
56,36,1.3235
36,57,1.1894
57,36,1.1894
36,58,1.4870999999999999
58,36,1.4870999999999999
36,59,3.1407
59,36,3.1407
36,60,3.4227
60,36,3.4227
36,61,3.2194000000000003
61,36,3.2194000000000003
36,62,1.6621
62,36,1.6621
36,63,1.2022
63,36,1.2022
36,64,1.694
64,36,1.694
36,65,2.9756
65,36,2.9756
36,66,3.2291999999999996
66,36,3.2291999999999996
36,67,3.4898000000000002
67,36,3.4898000000000002
36,68,2.2313
68,36,2.2313
36,69,1.7353
69,36,1.7353
36,71,1.5500999999999998
71,36,1.5500999999999998
36,72,2.0144
72,36,2.0144
36,73,2.0490999999999997
73,36,2.0490999999999997
36,74,2.2576
74,36,2.2576
36,75,2.6883000000000004
75,36,2.6883000000000004
36,76,2.914
76,36,2.914
36,77,3.0135
77,36,3.0135
36,78,3.6022
78,36,3.6022
36,79,3.5966
79,36,3.5966
36,80,3.2663
80,36,3.2663
36,82,3.3792
82,36,3.3792
36,83,4.1327
83,36,4.1327
36,84,4.7326999999999995
84,36,4.7326999999999995
36,85,4.9903
85,36,4.9903
36,86,3.3906
86,36,3.3906
36,87,2.91
87,36,2.91
36,88,3.2685
88,36,3.2685
36,89,0.7853
89,36,0.7853
36,90,2.5147
90,36,2.5147
36,91,2.462
91,36,2.462
36,92,3.2901
92,36,3.2901
36,93,3.6647
93,36,3.6647
36,94,3.5926
94,36,3.5926
36,95,3.4957
95,36,3.4957
36,96,3.9104
96,36,3.9104
36,97,4.6289
97,36,4.6289
36,98,0.6498999999999999
98,36,0.6498999999999999
36,99,1.882
99,36,1.882
36,100,3.1915999999999998
100,36,3.1915999999999998
36,101,2.4945
101,36,2.4945
36,102,3.466
102,36,3.466
36,103,4.0714
103,36,4.0714
36,104,4.13
104,36,4.13
36,105,4.8271999999999995
105,36,4.8271999999999995
36,106,4.478
106,36,4.478
36,107,4.551399999999999
107,36,4.551399999999999
36,108,3.8488
108,36,3.8488
36,109,2.6726
109,36,2.6726
36,110,3.4308
110,36,3.4308
36,111,2.9945
111,36,2.9945
36,112,3.3417
112,36,3.3417
36,113,0.6962999999999999
113,36,0.6962999999999999
36,114,1.211
114,36,1.211
36,115,2.935
115,36,2.935
36,116,3.594
116,36,3.594
36,117,2.5938000000000003
117,36,2.5938000000000003
37,38,3.147
38,37,3.147
37,39,1.7027999999999999
39,37,1.7027999999999999
37,40,3.1561999999999997
40,37,3.1561999999999997
37,41,1.9790999999999999
41,37,1.9790999999999999
37,42,3.4309000000000003
42,37,3.4309000000000003
37,43,2.9814000000000003
43,37,2.9814000000000003
37,44,3.6658000000000004
44,37,3.6658000000000004
37,45,2.8305
45,37,2.8305
37,47,1.4383
47,37,1.4383
37,48,2.8971
48,37,2.8971
37,49,2.725
49,37,2.725
37,50,3.5683000000000002
50,37,3.5683000000000002
37,51,1.6790999999999998
51,37,1.6790999999999998
37,52,1.8073
52,37,1.8073
37,53,0.1033
53,37,0.1033
37,54,2.3994
54,37,2.3994
37,55,2.0022
55,37,2.0022
37,56,1.8446
56,37,1.8446
37,57,1.7105
57,37,1.7105
37,58,2.0082
58,37,2.0082
37,59,3.6618000000000004
59,37,3.6618000000000004
37,60,3.9438
60,37,3.9438
37,61,3.7405
61,37,3.7405
37,62,2.1832
62,37,2.1832
37,63,1.7233
63,37,1.7233
37,64,2.215
64,37,2.215
37,65,3.4966999999999997
65,37,3.4966999999999997
37,66,3.7503
66,37,3.7503
37,67,4.010800000000001
67,37,4.010800000000001
37,68,2.7524
68,37,2.7524
37,69,2.2563
69,37,2.2563
37,71,2.0711999999999997
71,37,2.0711999999999997
37,72,2.5355
72,37,2.5355
37,73,2.5702
73,37,2.5702
37,74,2.7786999999999997
74,37,2.7786999999999997
37,75,3.2094
75,37,3.2094
37,76,3.4351
76,37,3.4351
37,77,3.5345999999999997
77,37,3.5345999999999997
37,78,4.1232
78,37,4.1232
37,79,4.1176
79,37,4.1176
37,80,3.7874
80,37,3.7874
37,82,3.9003
82,37,3.9003
37,83,4.6538
83,37,4.6538
37,84,5.2538
84,37,5.2538
37,85,5.5113
85,37,5.5113
37,86,3.9116999999999997
86,37,3.9116999999999997
37,87,3.4311
87,37,3.4311
37,88,3.7896
88,37,3.7896
37,89,1.3064
89,37,1.3064
37,90,3.0358
90,37,3.0358
37,91,2.9831
91,37,2.9831
37,92,3.8112
92,37,3.8112
37,93,4.1857
93,37,4.1857
37,94,4.1136
94,37,4.1136
37,95,4.0168
95,37,4.0168
37,96,4.4315
96,37,4.4315
37,97,5.15
97,37,5.15
37,98,1.1709
98,37,1.1709
37,99,2.4031
99,37,2.4031
37,100,3.7127
100,37,3.7127
37,101,3.0156
101,37,3.0156
37,102,3.987
102,37,3.987
37,103,4.5925
103,37,4.5925
37,104,4.6511000000000005
104,37,4.6511000000000005
37,105,5.348199999999999
105,37,5.348199999999999
37,106,4.9991
106,37,4.9991
37,107,5.0724
107,37,5.0724
37,108,4.3698999999999995
108,37,4.3698999999999995
37,109,3.1936999999999998
109,37,3.1936999999999998
37,110,3.9519
110,37,3.9519
37,111,3.5156
111,37,3.5156
37,112,3.8627
112,37,3.8627
37,113,1.2174
113,37,1.2174
37,114,1.7321
114,37,1.7321
37,115,3.456
115,37,3.456
37,116,4.1151
116,37,4.1151
37,117,3.1148000000000002
117,37,3.1148000000000002
38,39,2.8254
39,38,2.8254
38,40,1.9234
40,38,1.9234
38,41,3.1016999999999997
41,38,3.1016999999999997
38,42,2.7783
42,38,2.7783
38,43,4.104
43,38,4.104
38,44,1.0520999999999998
44,38,1.0520999999999998
38,45,0.21680000000000002
45,38,0.21680000000000002
38,47,2.9206
47,38,2.9206
38,48,0.9552
48,38,0.9552
38,49,1.1918
49,38,1.1918
38,50,2.9156999999999997
50,38,2.9156999999999997
38,51,2.7641999999999998
51,38,2.7641999999999998
38,52,3.2568
52,38,3.2568
38,53,3.2568
53,38,3.2568
38,54,4.0863000000000005
54,38,4.0863000000000005
38,55,3.4187
55,38,3.4187
38,56,2.3676999999999997
56,38,2.3676999999999997
38,57,2.2085
57,38,2.2085
38,58,2.1771
58,38,2.1771
38,59,1.0480999999999998
59,38,1.0480999999999998
38,60,1.3300999999999998
60,38,1.3300999999999998
38,61,1.1268
61,38,1.1268
38,62,1.1869
62,38,1.1869
38,63,1.5380999999999998
63,38,1.5380999999999998
38,64,1.0860999999999998
64,38,1.0860999999999998
38,65,1.3394000000000001
65,38,1.3394000000000001
38,66,1.5931
66,38,1.5931
38,67,1.8536
67,38,1.8536
38,68,1.807
68,38,1.807
38,69,1.9109
69,38,1.9109
38,71,2.7636999999999996
71,38,2.7636999999999996
38,72,2.6740999999999997
72,38,2.6740999999999997
38,73,2.7088
73,38,2.7088
38,74,2.6365
74,38,2.6365
38,75,3.348
75,38,3.348
38,76,3.5736999999999997
76,38,3.5736999999999997
38,77,1.5255999999999998
77,38,1.5255999999999998
38,78,1.5095
78,38,1.5095
38,79,1.5039
79,38,1.5039
38,80,3.9261
80,38,3.9261
38,82,4.0389
82,38,4.0389
38,83,4.8186
83,38,4.8186
38,84,5.4767
84,38,5.4767
38,85,5.199
85,38,5.199
38,86,3.52
86,38,3.52
38,87,3.0394
87,38,3.0394
38,88,3.137
88,38,3.137
38,89,2.429
89,38,2.429
38,90,2.0179
90,38,2.0179
38,91,2.4444
91,38,2.4444
38,92,3.4195
92,38,3.4195
38,93,3.794
93,38,3.794
38,94,3.7219
94,38,3.7219
38,95,3.8694
95,38,3.8694
38,96,4.823600000000001
96,38,4.823600000000001
38,97,4.7581999999999995
97,38,4.7581999999999995
38,98,3.5966
98,38,3.5966
38,99,0.967
99,38,0.967
38,100,3.321
100,38,3.321
38,101,2.4543000000000004
101,38,2.4543000000000004
38,102,1.5614000000000001
102,38,1.5614000000000001
38,103,3.9399
103,38,3.9399
38,104,3.9985
104,38,3.9985
38,105,2.9833000000000003
105,38,2.9833000000000003
38,106,2.6341
106,38,2.6341
38,107,2.7075
107,38,2.7075
38,108,2.4212
108,38,2.4212
38,109,0.4461
109,38,0.4461
38,110,2.5513000000000003
110,38,2.5513000000000003
38,111,0.9018999999999999
111,38,0.9018999999999999
38,112,1.0725
112,38,1.0725
38,113,1.9534
113,38,1.9534
38,114,2.8547
114,38,2.8547
38,115,1.1398
115,38,1.1398
38,116,1.8072000000000001
116,38,1.8072000000000001
38,117,2.1647
117,38,2.1647
39,40,4.0171
40,39,4.0171
39,41,0.8924
41,39,0.8924
39,42,4.2918
42,39,4.2918
39,43,1.8947
43,39,1.8947
39,44,3.8849
44,39,3.8849
39,45,3.0496
45,39,3.0496
39,47,0.7186
47,39,0.7186
39,48,2.5733
48,39,2.5733
39,49,2.4012
49,39,2.4012
39,50,4.4292
50,39,4.4292
39,51,2.227
51,39,2.227
39,52,1.5839
52,39,1.5839
39,53,2.4719
53,39,2.4719
39,54,1.877
54,39,1.877
39,55,1.2094
55,39,1.2094
39,56,1.0982
56,39,1.0982
39,57,1.3987
57,39,1.3987
39,58,1.2926
58,39,1.2926
39,59,3.8809
59,39,3.8809
39,60,4.1629
60,39,4.1629
39,61,3.9596
61,39,3.9596
39,62,1.8594000000000002
62,39,1.8594000000000002
39,63,1.3995
63,39,1.3995
39,64,2.4341
64,39,2.4341
39,65,3.0165
65,39,3.0165
39,66,3.2702
66,39,3.2702
39,67,3.5307
67,39,3.5307
39,68,2.4286
68,39,2.4286
39,69,1.9325
69,39,1.9325
39,71,2.0486
71,39,2.0486
39,72,3.3963
72,39,3.3963
39,73,3.431
73,39,3.431
39,74,3.6395999999999997
74,39,3.6395999999999997
39,75,4.0702
75,39,4.0702
39,76,4.4091000000000005
76,39,4.4091000000000005
39,77,4.3584
77,39,4.3584
39,78,4.3423
78,39,4.3423
39,79,4.3366999999999996
79,39,4.3366999999999996
39,80,4.6483
80,39,4.6483
39,82,4.8255
82,39,4.8255
39,83,4.8362
83,39,4.8362
39,84,4.1671000000000005
84,39,4.1671000000000005
39,85,4.424600000000001
85,39,4.424600000000001
39,86,4.772600000000001
86,39,4.772600000000001
39,87,4.2919
87,39,4.2919
39,88,4.650399999999999
88,39,4.650399999999999
39,89,0.5215
89,39,0.5215
39,90,2.712
90,39,2.712
39,91,1.9321
91,39,1.9321
39,92,4.6721
92,39,4.6721
39,93,5.046600000000001
93,39,5.046600000000001
39,94,4.9745
94,39,4.9745
39,95,4.8777
95,39,4.8777
39,96,5.1124
96,39,5.1124
39,97,5.0998
97,39,5.0998
39,98,1.8824
98,39,1.8824
39,99,2.0793000000000004
99,39,2.0793000000000004
39,100,4.5735
100,39,4.5735
39,101,3.8764000000000003
101,39,3.8764000000000003
39,102,4.3942
102,39,4.3942
39,103,5.4533000000000005
103,39,5.4533000000000005
39,104,5.512
104,39,5.512
39,105,5.8161000000000005
105,39,5.8161000000000005
39,106,5.4669
106,39,5.4669
39,107,5.5403
107,39,5.5403
39,108,5.254
108,39,5.254
39,109,3.4128000000000003
109,39,3.4128000000000003
39,110,4.8126999999999995
110,39,4.8126999999999995
39,111,3.7346999999999997
111,39,3.7346999999999997
39,112,3.7769
112,39,3.7769
39,113,0.9936
113,39,0.9936
39,114,0.3322
114,39,0.3322
39,115,3.3701999999999996
115,39,3.3701999999999996
39,116,4.64
116,39,4.64
39,117,2.791
117,39,2.791
40,41,3.8555
41,40,3.8555
40,42,1.0559
42,40,1.0559
40,43,3.4733
43,40,3.4733
40,44,1.8140999999999998
44,40,1.8140999999999998
40,45,2.0441
45,40,2.0441
40,47,5.4593
47,40,5.4593
40,48,2.9745999999999997
48,40,2.9745999999999997
40,49,3.6659
49,40,3.6659
40,50,1.1933
50,40,1.1933
40,51,2.6481999999999997
51,40,2.6481999999999997
40,52,3.1408
52,40,3.1408
40,53,3.1409000000000002
53,40,3.1409000000000002
40,54,3.6361
54,40,3.6361
40,55,3.5456999999999996
55,40,3.5456999999999996
40,56,4.9064
56,40,4.9064
40,57,4.7471000000000005
57,40,4.7471000000000005
40,58,4.7157
58,40,4.7157
40,59,1.1763
59,40,1.1763
40,60,1.6717
60,40,1.6717
40,61,1.5579
61,40,1.5579
40,62,3.2064
62,40,3.2064
40,63,3.5576
63,40,3.5576
40,64,3.1055
64,40,3.1055
40,65,3.8781
65,40,3.8781
40,66,4.1318
66,40,4.1318
40,67,4.3923000000000005
67,40,4.3923000000000005
40,68,4.3457
68,40,4.3457
40,69,4.4496
69,40,4.4496
40,71,2.6478
71,40,2.6478
40,72,1.8066
72,40,1.8066
40,73,1.8413
73,40,1.8413
40,74,1.769
74,40,1.769
40,75,2.4805
75,40,2.4805
40,76,2.7062
76,40,2.7062
40,77,0.3783
77,40,0.3783
40,78,1.8512
78,40,1.8512
40,79,1.4358
79,40,1.4358
40,80,3.0585999999999998
80,40,3.0585999999999998
40,82,3.1714
82,40,3.1714
40,83,3.925
83,40,3.925
40,84,4.583
84,40,4.583
40,85,4.3054
85,40,4.3054
40,86,2.7434000000000003
86,40,2.7434000000000003
40,87,1.801
87,40,1.801
40,88,1.4145999999999999
88,40,1.4145999999999999
40,89,4.4485
89,40,4.4485
40,90,4.5565
90,40,4.5565
40,91,4.983
91,40,4.983
40,92,2.6429
92,40,2.6429
40,93,3.0174000000000003
93,40,3.0174000000000003
40,94,2.9453
94,40,2.9453
40,95,3.0928
95,40,3.0928
40,96,3.7026
96,40,3.7026
40,97,3.9817
97,40,3.9817
40,98,4.2085
98,40,4.2085
40,99,2.9865
99,40,2.9865
40,100,2.5444
100,40,2.5444
40,101,0.7319
101,40,0.7319
40,102,1.0674000000000001
102,40,1.0674000000000001
40,103,2.2175
103,40,2.2175
40,104,2.2761
104,40,2.2761
40,105,2.9732
105,40,2.9732
40,106,2.6241
106,40,2.6241
40,107,2.6974
107,40,2.6974
40,108,1.9948
108,40,1.9948
40,109,3.0726999999999998
109,40,3.0726999999999998
40,110,1.5769000000000002
110,40,1.5769000000000002
40,111,2.1095
111,40,2.1095
40,112,2.2903000000000002
112,40,2.2903000000000002
40,113,3.9729
113,40,3.9729
40,114,4.652100000000001
114,40,4.652100000000001
40,115,2.7814
115,40,2.7814
40,116,1.3132000000000001
116,40,1.3132000000000001
40,117,4.703399999999999
117,40,4.703399999999999
41,42,3.3993
42,41,3.3993
41,43,1.0023
43,41,1.0023
41,44,4.0361
44,41,4.0361
41,45,3.2008
45,41,3.2008
41,47,1.2478
47,41,1.2478
41,48,2.7245
48,41,2.7245
41,49,2.5524
49,41,2.5524
41,50,3.5368000000000004
50,41,3.5368000000000004
41,51,1.3346
51,41,1.3346
41,52,1.2942
52,41,1.2942
41,53,1.5795
53,41,1.5795
41,54,0.9845
54,41,0.9845
41,55,0.3635
55,41,0.3635
41,56,1.8149000000000002
56,41,1.8149000000000002
41,57,1.4889000000000001
57,41,1.4889000000000001
41,58,1.8415
58,41,1.8415
41,59,4.0321
59,41,4.0321
41,60,4.314
60,41,4.314
41,61,4.1108
61,41,4.1108
41,62,2.0105999999999997
62,41,2.0105999999999997
41,63,1.5506
63,41,1.5506
41,64,2.5853
64,41,2.5853
41,65,3.1677
65,41,3.1677
41,66,3.4214
66,41,3.4214
41,67,3.6819
67,41,3.6819
41,68,2.5798
68,41,2.5798
41,69,2.0837
69,41,2.0837
41,71,1.1562000000000001
71,41,1.1562000000000001
41,72,2.5039000000000002
72,41,2.5039000000000002
41,73,2.5385999999999997
73,41,2.5385999999999997
41,74,2.7472
74,41,2.7472
41,75,3.1778000000000004
75,41,3.1778000000000004
41,76,3.5166999999999997
76,41,3.5166999999999997
41,77,3.503
77,41,3.503
41,78,4.4935
78,41,4.4935
41,79,4.4879
79,41,4.4879
41,80,3.7559
80,41,3.7559
41,82,3.9331
82,41,3.9331
41,83,3.9438
83,41,3.9438
41,84,3.2746999999999997
84,41,3.2746999999999997
41,85,3.5322
85,41,3.5322
41,86,3.8801
86,41,3.8801
41,87,3.3995
87,41,3.3995
41,88,3.758
88,41,3.758
41,89,0.6727000000000001
89,41,0.6727000000000001
41,90,2.8632
90,41,2.8632
41,91,2.3341
91,41,2.3341
41,92,3.7796
92,41,3.7796
41,93,4.1541999999999994
93,41,4.1541999999999994
41,94,4.0821
94,41,4.0821
41,95,3.9852
95,41,3.9852
41,96,4.22
96,41,4.22
41,97,4.2074
97,41,4.2074
41,98,1.671
98,41,1.671
41,99,2.2305
99,41,2.2305
41,100,3.6811
100,41,3.6811
41,101,2.984
101,41,2.984
41,102,3.9555
102,41,3.9555
41,103,4.560899999999999
103,41,4.560899999999999
41,104,4.6195
104,41,4.6195
41,105,5.3167
105,41,5.3167
41,106,4.9675
106,41,4.9675
41,107,5.0409
107,41,5.0409
41,108,4.3383
108,41,4.3383
41,109,3.5639000000000003
109,41,3.5639000000000003
41,110,3.9203
110,41,3.9203
41,111,3.8859
111,41,3.8859
41,112,3.9280999999999997
112,41,3.9280999999999997
41,113,1.1448
113,41,1.1448
41,114,0.7966
114,41,0.7966
41,115,3.5214000000000003
115,41,3.5214000000000003
41,116,4.0835
116,41,4.0835
41,117,2.9421999999999997
117,41,2.9421999999999997
42,43,3.075
43,42,3.075
42,44,2.3799
44,42,2.3799
42,45,2.7546999999999997
45,42,2.7546999999999997
42,47,4.0775
47,42,4.0775
42,48,3.0366
48,42,3.0366
42,49,3.2733000000000003
49,42,3.2733000000000003
42,50,0.2646
50,42,0.2646
42,51,2.2499000000000002
51,42,2.2499000000000002
42,52,2.7425
52,42,2.7425
42,53,2.7426
53,42,2.7426
42,54,3.2378
54,42,3.2378
42,55,3.1474
55,42,3.1474
42,56,4.449199999999999
56,42,4.449199999999999
42,57,4.289899999999999
57,42,4.289899999999999
42,58,4.2585
58,42,4.2585
42,59,2.3436
59,42,2.3436
42,60,2.2375
60,42,2.2375
42,61,2.1237
61,42,2.1237
42,62,3.4274
62,42,3.4274
42,63,3.7785
63,42,3.7785
42,64,3.3265
64,42,3.3265
42,65,3.4209
65,42,3.4209
42,66,3.6746
66,42,3.6746
42,67,3.9351
67,42,3.9351
42,68,3.8885
68,42,3.8885
42,69,3.9924
69,42,3.9924
42,71,2.2495
71,42,2.2495
42,72,1.4082999999999999
72,42,1.4082999999999999
42,73,1.443
73,42,1.443
42,74,0.922
74,42,0.922
42,75,1.3742
75,42,1.3742
42,76,1.5999
76,42,1.5999
42,77,1.6745999999999999
77,42,1.6745999999999999
42,78,2.417
78,42,2.417
42,79,2.0016
79,42,2.0016
42,80,1.9522
80,42,1.9522
42,82,2.0650999999999997
82,42,2.0650999999999997
42,83,2.8186999999999998
83,42,2.8186999999999998
42,84,3.543
84,42,3.543
42,85,3.2653000000000003
85,42,3.2653000000000003
42,86,1.5863
86,42,1.5863
42,87,0.8723
87,42,0.8723
42,88,0.4858
88,42,0.4858
42,89,4.13
89,42,4.13
42,90,4.0993
90,42,4.0993
42,91,4.5258
91,42,4.5258
42,92,1.4858
92,42,1.4858
42,93,1.8603
93,42,1.8603
42,94,1.7882
94,42,1.7882
42,95,1.9357
95,42,1.9357
42,96,2.8899
96,42,2.8899
42,97,2.8245
97,42,2.8245
42,98,3.8102
98,42,3.8102
42,99,3.2075
99,42,3.2075
42,100,1.3873
100,42,1.3873
42,101,0.7795
101,42,0.7795
42,102,1.4067
102,42,1.4067
42,103,1.2887
103,42,1.2887
42,104,1.3474000000000002
104,42,1.3474000000000002
42,105,2.4791
105,42,2.4791
42,106,2.2186999999999997
106,42,2.2186999999999997
42,107,2.1475999999999997
107,42,2.1475999999999997
42,108,1.7895
108,42,1.7895
42,109,3.6385
109,42,3.6385
42,110,1.3715
110,42,1.3715
42,111,2.6753
111,42,2.6753
42,112,2.856
112,42,2.856
42,113,3.8566
113,42,3.8566
42,114,4.2538
114,42,4.2538
42,115,3.3472
115,42,3.3472
42,116,1.879
116,42,1.879
42,117,4.2462
117,42,4.2462
43,44,4.1982
44,43,4.1982
43,45,3.6924
45,43,3.6924
43,47,2.5523000000000002
47,43,2.5523000000000002
43,48,3.9673000000000003
48,43,3.9673000000000003
43,49,3.7952
49,43,3.7952
43,50,3.1505
50,43,3.1505
43,51,1.3734000000000002
51,43,1.3734000000000002
43,52,1.333
52,43,1.333
43,53,1.5560999999999998
53,43,1.5560999999999998
43,54,1.0234
54,43,1.0234
43,55,0.933
55,43,0.933
43,56,3.1456999999999997
56,43,3.1456999999999997
43,57,3.4461
57,43,3.4461
43,58,3.3363
58,43,3.3363
43,59,4.161899999999999
59,43,4.161899999999999
43,60,4.0558000000000005
60,43,4.0558000000000005
43,61,3.9419
61,43,3.9419
43,62,3.2534
62,43,3.2534
43,63,2.7935
63,43,2.7935
43,64,3.8282
64,43,3.8282
43,65,4.3586
65,43,4.3586
43,66,4.6122
66,43,4.6122
43,67,4.8727
67,43,4.8727
43,68,3.8226
68,43,3.8226
43,69,3.3266
69,43,3.3266
43,71,1.063
71,43,1.063
43,72,2.1176999999999997
72,43,2.1176999999999997
43,73,2.1524
73,43,2.1524
43,74,2.3609
74,43,2.3609
43,75,2.7916
75,43,2.7916
43,76,3.1305
76,43,3.1305
43,77,3.1168
77,43,3.1168
43,78,4.2353000000000005
78,43,4.2353000000000005
43,79,3.8198000000000003
79,43,3.8198000000000003
43,80,3.3695999999999997
80,43,3.3695999999999997
43,82,3.5468
82,43,3.5468
43,83,3.5575
83,43,3.5575
43,84,2.8884000000000003
84,43,2.8884000000000003
43,85,3.146
85,43,3.146
43,86,3.4939
86,43,3.4939
43,87,3.0133
87,43,3.0133
43,88,3.3718000000000004
88,43,3.3718000000000004
43,89,1.9155
89,43,1.9155
43,90,4.106
90,43,4.106
43,91,3.6649000000000003
91,43,3.6649000000000003
43,92,3.3934
92,43,3.3934
43,93,3.768
93,43,3.768
43,94,3.6958
94,43,3.6958
43,95,3.599
95,43,3.599
43,96,3.8338
96,43,3.8338
43,97,3.8211999999999997
97,43,3.8211999999999997
43,98,2.4042
98,43,2.4042
43,99,3.4733
99,43,3.4733
43,100,3.2949
100,43,3.2949
43,101,2.5978000000000003
101,43,2.5978000000000003
43,102,3.5692
102,43,3.5692
43,103,4.1747
103,43,4.1747
43,104,4.2333
104,43,4.2333
43,105,4.9304
105,43,4.9304
43,106,4.581300000000001
106,43,4.581300000000001
43,107,4.6546
107,43,4.6546
43,108,3.9520999999999997
108,43,3.9520999999999997
43,109,4.0555
109,43,4.0555
43,110,3.5341
110,43,3.5341
43,111,4.4935
111,43,4.4935
43,112,4.674300000000001
112,43,4.674300000000001
43,113,2.3876999999999997
113,43,2.3876999999999997
43,114,2.0394
114,43,2.0394
43,115,4.3179
115,43,4.3179
43,116,3.6973000000000003
116,43,3.6973000000000003
43,117,4.1851
117,43,4.1851
44,45,0.8717999999999999
45,44,0.8717999999999999
44,47,3.7678000000000003
47,44,3.7678000000000003
44,48,1.8023
48,44,1.8023
44,49,2.039
49,44,2.039
44,50,1.8636
50,44,1.8636
44,51,3.3185
51,44,3.3185
44,52,3.8110999999999997
52,44,3.8110999999999997
44,53,3.8112
53,44,3.8112
44,54,4.3064
54,44,4.3064
44,55,4.265899999999999
55,44,4.265899999999999
44,56,3.2149
56,44,3.2149
44,57,3.0556
57,44,3.0556
44,58,3.0242
58,44,3.0242
44,59,0.4092
59,44,0.4092
44,60,0.278
60,44,0.278
44,61,0.3939
61,44,0.3939
44,62,2.0341
62,44,2.0341
44,63,2.3853
63,44,2.3853
44,64,1.9332
64,44,1.9332
44,65,2.1866
65,44,2.1866
44,66,2.4403
66,44,2.4403
44,67,2.7008
67,44,2.7008
44,68,2.6542
68,44,2.6542
44,69,2.7580999999999998
69,44,2.7580999999999998
44,71,3.3181
71,44,3.3181
44,72,2.4769
72,44,2.4769
44,73,2.5116
73,44,2.5116
44,74,2.4393000000000002
74,44,2.4393000000000002
44,75,3.1508000000000003
75,44,3.1508000000000003
44,76,3.3765
76,44,3.3765
44,77,1.5315
77,44,1.5315
44,78,0.4574
78,44,0.4574
44,79,0.45189999999999997
79,44,0.45189999999999997
44,80,3.7289
80,44,3.7289
44,82,3.8417
82,44,3.8417
44,83,4.5953
83,44,4.5953
44,84,5.2533
84,44,5.2533
44,85,4.9757
85,44,4.9757
44,86,3.4137
86,44,3.4137
44,87,2.4714
87,44,2.4714
44,88,2.0849
88,44,2.0849
44,89,3.2762
89,44,3.2762
44,90,2.865
90,44,2.865
44,91,3.2915
91,44,3.2915
44,92,3.6698000000000004
92,44,3.6698000000000004
44,93,3.6877
93,44,3.6877
44,94,3.6155999999999997
94,44,3.6155999999999997
44,95,3.7631
95,44,3.7631
44,96,4.3729
96,44,4.3729
44,97,4.652
97,44,4.652
44,98,4.4438
98,44,4.4438
44,99,1.8142
99,44,1.8142
44,100,3.2146999999999997
100,44,3.2146999999999997
44,101,1.4022000000000001
101,44,1.4022000000000001
44,102,0.9375
102,44,0.9375
44,103,2.8878000000000004
103,44,2.8878000000000004
44,104,2.9464
104,44,2.9464
44,105,1.9312
105,44,1.9312
44,106,1.5820999999999998
106,44,1.5820999999999998
44,107,1.6554
107,44,1.6554
44,108,1.3691
108,44,1.3691
44,109,1.679
109,44,1.679
44,110,1.4992
110,44,1.4992
44,111,0.4701
111,44,0.4701
44,112,0.8965
112,44,0.8965
44,113,2.8005999999999998
113,44,2.8005999999999998
44,114,3.7019
114,44,3.7019
44,115,1.3877000000000002
115,44,1.3877000000000002
44,116,1.1833
116,44,1.1833
44,117,3.0119000000000002
117,44,3.0119000000000002
45,47,2.9325
47,45,2.9325
45,48,0.967
48,45,0.967
45,49,1.2037
49,45,1.2037
45,50,2.7354000000000003
50,45,2.7354000000000003
45,51,2.7761
51,45,2.7761
45,52,3.2685999999999997
52,45,3.2685999999999997
45,53,3.2687
53,45,3.2687
45,54,4.098199999999999
54,45,4.098199999999999
45,55,3.4306
55,45,3.4306
45,56,2.3796
56,45,2.3796
45,57,2.2203000000000004
57,45,2.2203000000000004
45,58,2.189
58,45,2.189
45,59,0.8677999999999999
59,45,0.8677999999999999
45,60,1.1498
60,45,1.1498
45,61,0.9465
61,45,0.9465
45,62,1.1987999999999999
62,45,1.1987999999999999
45,63,1.55
63,45,1.55
45,64,1.098
64,45,1.098
45,65,1.3513
65,45,1.3513
45,66,1.605
66,45,1.605
45,67,1.8655
67,45,1.8655
45,68,1.8189000000000002
68,45,1.8189000000000002
45,69,1.9228
69,45,1.9228
45,71,2.7756
71,45,2.7756
45,72,2.686
72,45,2.686
45,73,2.7207
73,45,2.7207
45,74,2.6484
74,45,2.6484
45,75,3.3599
75,45,3.3599
45,76,3.5856
76,45,3.5856
45,77,1.3454000000000002
